[23Dec2024 18:42:20.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23Dec2024 18:42:20.773] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[23Dec2024 18:42:22.393] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[23Dec2024 18:42:22.398] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[23Dec2024 18:42:22.404] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[23Dec2024 18:42:22.425] [main/INFO] [mixin-transmog/]: crimes against java were committed
[23Dec2024 18:42:22.442] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[23Dec2024 18:42:22.479] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23299%23303!/ Service=ModLauncher Env=SERVER
[23Dec2024 18:42:22.497] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[23Dec2024 18:42:22.498] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[23Dec2024 18:42:22.501] [main/INFO] [Mods Optimizer/]: Creating Mods Database Config File under /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.518] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.567] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/BOLUDOSSAFIO/servidor_minecraft and mods dir /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods for target SERVER in 67 ms.
[23Dec2024 18:42:22.568] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[23Dec2024 18:42:22.570] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~200 mods in /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods with file extension .jar ...
[23Dec2024 18:42:22.591] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-19T09:53:08.535911937:
[23Dec2024 18:42:22.603] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for starterkit from UNKNOWN to DEFAULT
[23Dec2024 18:42:22.647] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for oculus from UNKNOWN to CLIENT
[23Dec2024 18:42:22.655] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.657] [main/ERROR] [Mods Optimizer/]: Json file fabric.mod.json not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.657] [main/WARN] [Mods Optimizer/]: ⚠ Found no id tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.659] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.661] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for myserveriscompatible from DEFAULT to CLIENT
[23Dec2024 18:42:22.666] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[23Dec2024 18:42:22.679] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/village-nullifier-1.0.0.jar, which is expected in some cases.
[23Dec2024 18:42:22.686] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@659925f4
[23Dec2024 18:42:22.687] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[23Dec2024 18:42:22.689] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for catalogue from UNKNOWN to CLIENT
[23Dec2024 18:42:22.691] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-13T21:35:06.506903009Z:
[23Dec2024 18:42:22.710] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entity_texture_features from UNKNOWN to CLIENT
[23Dec2024 18:42:22.731] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for betterfpsdist from DEFAULT to CLIENT
[23Dec2024 18:42:22.814] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-16T18:11:01.977303800Z:
[23Dec2024 18:42:22.818] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entityculling from UNKNOWN to CLIENT
[23Dec2024 18:42:22.821] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/lithosphere 1.2 25.06.2024.jar, which is expected in some cases.
[23Dec2024 18:42:22.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothboot from DEFAULT to CLIENT
[23Dec2024 18:42:22.834] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.searchables[0] section of the mods.toml file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Searchables-forge-1.20.1-1.0.3.jar!
[23Dec2024 18:42:22.835] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for searchables from UNKNOWN to CLIENT
[23Dec2024 18:42:22.847] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for ambientsounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.851] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for fancymenu from DEFAULT to CLIENT
[23Dec2024 18:42:22.856] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[23Dec2024 18:42:22.870] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for extrasounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.875] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for dynamiccrosshair from DEFAULT to CLIENT
[23Dec2024 18:42:22.877] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 4 data pack mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 28 client mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 service mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 161 default mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[23Dec2024 18:42:35.466] [main/INFO] [ModernFix/]: Injecting BlockStateBase cache population hook into getPathNodeType from me.jellysquid.mods.lithium.mixin.ai.pathing.AbstractBlockStateMixin
[23Dec2024 18:42:35.467] [main/INFO] [ModernFix/]: Injecting BlockStateBase cache population hook into getAllFlags from me.jellysquid.mods.lithium.mixin.util.block_tracking.AbstractBlockStateMixin
[23Dec2024 18:42:36.915] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/Direction
[23Dec2024 18:42:36.917] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/Direction$AxisDirection
[23Dec2024 18:42:36.918] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/Direction$Axis
[23Dec2024 18:42:37.039] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/Direction$Plane
[23Dec2024 18:42:37.042] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/FrontAndTop
[23Dec2024 18:42:37.045] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/AttachFace
[23Dec2024 18:42:37.046] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/BellAttachType
[23Dec2024 18:42:37.047] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/WallSide
[23Dec2024 18:42:37.047] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/RedstoneSide
[23Dec2024 18:42:37.048] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/DoubleBlockHalf
[23Dec2024 18:42:37.049] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/Half
[23Dec2024 18:42:37.050] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/RailShape
[23Dec2024 18:42:37.053] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/BedPart
[23Dec2024 18:42:37.054] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/ChestType
[23Dec2024 18:42:37.054] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/ComparatorMode
[23Dec2024 18:42:37.055] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/DoorHingeSide
[23Dec2024 18:42:37.055] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/NoteBlockInstrument
[23Dec2024 18:42:37.156] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/NoteBlockInstrument$Type
[23Dec2024 18:42:37.157] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/PistonType
[23Dec2024 18:42:37.158] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/SlabType
[23Dec2024 18:42:37.159] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/StairsShape
[23Dec2024 18:42:37.159] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/StructureMode
[23Dec2024 18:42:37.160] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/BambooLeaves
[23Dec2024 18:42:37.160] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/Tilt
[23Dec2024 18:42:37.161] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/DripstoneThickness
[23Dec2024 18:42:37.162] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/properties/SculkSensorPhase
[23Dec2024 18:42:37.926] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/material/PushReaction
[23Dec2024 18:42:38.043] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/RenderShape
[23Dec2024 18:42:38.092] [main/WARN] [mixin/]: Mixin sona.mixins.json:ItemStackMixin from mod sona has multiple constructors, (Ljava/lang/Class;)V was selected

[23Dec2024 18:42:38.102] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[23Dec2024 18:42:38.103] [main/INFO] [net.minecraftforge.coremod.CoreMod.placebo/COREMODLOG]: Patching IForgeItemStack#getEnchantmentLevel
[23Dec2024 18:42:38.137] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/biome/Biome$Precipitation
[23Dec2024 18:42:38.139] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/ordana/immersive_weathering/util/Weatherable$WeatheringState
[23Dec2024 18:42:38.140] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/ordana/immersive_weathering/blocks/mossy/Mossable$MossLevel
[23Dec2024 18:42:38.146] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/pathfinder/PathComputationType
[23Dec2024 18:42:38.148] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/state/BlockBehaviour$OffsetType
[23Dec2024 18:42:38.174] [main/INFO] [net.minecraft.server.Bootstrap/]: Vanilla bootstrap took 4178 milliseconds
[23Dec2024 18:42:38.224] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraftforge/network/NetworkDirection
[23Dec2024 18:42:38.265] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/DyeColor
[23Dec2024 18:42:38.267] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/util/ByIdMap$OutOfBoundsStrategy
[23Dec2024 18:42:38.284] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/Rotation
[23Dec2024 18:42:38.332] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/InteractionHand
[23Dec2024 18:42:38.333] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/InteractionResult
[23Dec2024 18:42:38.334] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/Mirror
[23Dec2024 18:42:38.346] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/AxisCycle
[23Dec2024 18:42:38.357] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/player/Player$BedSleepingProblem
[23Dec2024 18:42:38.358] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/DoubleBlockCombiner$BlockType
[23Dec2024 18:42:38.404] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/effect/MobEffectCategory
[23Dec2024 18:42:38.407] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/ai/attributes/AttributeModifier$Operation
[23Dec2024 18:42:38.426] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/ordana/immersive_weathering/blocks/cracked/Crackable$CrackLevel
[23Dec2024 18:42:38.639] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/PressurePlateBlock$Sensitivity
[23Dec2024 18:42:38.640] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/ordana/immersive_weathering/blocks/rusty/Rustable$RustLevel
[23Dec2024 18:42:38.669] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/EquipmentSlot
[23Dec2024 18:42:38.695] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/MultifaceSpreader$SpreadType
[23Dec2024 18:42:38.760] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/SkullBlock$Types
[23Dec2024 18:42:39.038] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/entity/JigsawBlockEntity$JointType
[23Dec2024 18:42:39.046] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/entity/BeehiveBlockEntity$BeeReleaseStatus
[23Dec2024 18:42:39.089] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/block/WeatheringCopper$WeatherState
[23Dec2024 18:42:39.299] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/Rarity
[23Dec2024 18:42:39.323] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/vehicle/AbstractMinecart$Type
[23Dec2024 18:42:39.362] [main/WARN] [mixin/]: @Inject(@At("INVOKE_ASSIGN")) Shift.BY=2 on refurbished_furniture.common.mixins.json:LevelChunkMixin from mod refurbished_furniture::handler$blp000$refurbished_furniture$refurbishedFurniture$AfterRemoveBlockEntity exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[23Dec2024 18:42:39.389] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/MobCategory
[23Dec2024 18:42:39.594] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/ai/goal/Goal$Flag
[23Dec2024 18:42:39.855] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/Pose
[23Dec2024 18:42:39.856] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/animal/sniffer/Sniffer$State
[23Dec2024 18:42:39.858] [main/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method m_135379_ in lithium.mixins.json:entity.data_tracker.use_arrays.DataTrackerMixin from mod radium cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[23Dec2024 18:42:40.022] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/ArmorItem$Type
[23Dec2024 18:42:40.023] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/EquipmentSlot$Type
[23Dec2024 18:42:40.026] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/entity/vehicle/Boat$Type
[23Dec2024 18:42:40.028] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/ArmorMaterials
[23Dec2024 18:42:40.040] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/Tiers
[23Dec2024 18:42:40.091] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/network/protocol/game/ClientboundPlayerInfoUpdatePacket$Action
[23Dec2024 18:42:40.159] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/enchantment/Enchantment$Rarity
[23Dec2024 18:42:40.160] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/enchantment/ProtectionEnchantment$Type
[23Dec2024 18:42:40.161] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/enchantment/EnchantmentCategory
[23Dec2024 18:42:40.195] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/scores/criteria/ObjectiveCriteria$RenderType
[23Dec2024 18:42:40.197] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/Heightmap$Types
[23Dec2024 18:42:40.200] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/Heightmap$Usage
[23Dec2024 18:42:40.208] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/chunk/ChunkStatus$ChunkType
[23Dec2024 18:42:40.252] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/crafting/CraftingBookCategory
[23Dec2024 18:42:40.266] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/crafting/CookingBookCategory
[23Dec2024 18:42:40.398] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/core/Holder$Kind
[23Dec2024 18:42:40.476] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/placement/CaveSurface
[23Dec2024 18:42:40.521] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/placement/StructurePlacement$FrequencyReductionMethod
[23Dec2024 18:42:40.527] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/placement/RandomSpreadType
[23Dec2024 18:42:40.627] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/StructureSpawnOverride$BoundingBoxType
[23Dec2024 18:42:40.634] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/GenerationStep$Decoration
[23Dec2024 18:42:40.635] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/TerrainAdjustment
[23Dec2024 18:42:40.657] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/structures/MineshaftStructure$Type
[23Dec2024 18:42:40.660] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/structures/OceanRuinStructure$Type
[23Dec2024 18:42:40.663] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/structures/RuinedPortalPiece$VerticalPlacement
[23Dec2024 18:42:40.680] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/GenerationStep$Carving
[23Dec2024 18:42:40.722] [main/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method m_47505_ in modernfix-common.mixins.json:perf.remove_biome_temperature_cache.BiomeMixin from mod modernfix cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[23Dec2024 18:42:40.724] [main/WARN] [mixin/]: Method overwrite conflict for m_47505_ in lithium.mixins.json:world.temperature_cache.BiomeMixin from mod radium, previously written by org.embeddedt.modernfix.common.mixin.perf.remove_biome_temperature_cache.BiomeMixin. Skipping method.
[23Dec2024 18:42:40.733] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/biome/Biome$TemperatureModifier
[23Dec2024 18:42:40.736] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/biome/BiomeSpecialEffects$GrassColorModifier
[23Dec2024 18:42:40.819] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/SurfaceRules$Temperature
[23Dec2024 18:42:40.820] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/SurfaceRules$Steep
[23Dec2024 18:42:40.821] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/SurfaceRules$Hole
[23Dec2024 18:42:40.821] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/SurfaceRules$AbovePreliminarySurface
[23Dec2024 18:42:40.822] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/SurfaceRules$Bandlands
[23Dec2024 18:42:40.826] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$BlendAlpha
[23Dec2024 18:42:40.826] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$BlendOffset
[23Dec2024 18:42:40.827] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$BeardifierMarker
[23Dec2024 18:42:40.829] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$Marker$Type
[23Dec2024 18:42:40.834] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$WeirdScaledSampler$RarityValueMapper
[23Dec2024 18:42:40.847] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$Mapped$Type
[23Dec2024 18:42:40.849] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/DensityFunctions$TwoArgumentSimpleFunction$Type
[23Dec2024 18:42:40.865] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/levelgen/structure/pools/StructureTemplatePool$Projection
[23Dec2024 18:42:40.873] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/CreativeModeTab$Row
[23Dec2024 18:42:40.876] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/CreativeModeTab$Type
[23Dec2024 18:42:41.201] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/commands/Commands$CommandSelection
[23Dec2024 18:42:41.212] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting fuzs/puzzleslib/api/core/v1/ContentRegistrationFlags
[23Dec2024 18:42:41.244] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for leavesbegone:main
[23Dec2024 18:42:41.255] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting me/jellysquid/mods/sodium/client/gui/SodiumGameOptions$GraphicsQuality
[23Dec2024 18:42:41.256] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/refinedmods/refinedstorage/apiimpl/storage/ItemStorageType
[23Dec2024 18:42:41.258] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/refinedmods/refinedstorage/apiimpl/storage/FluidStorageType
[23Dec2024 18:42:41.265] [modloading-worker-0/INFO] [io.wispforest.lmft.LMFTCommon/]: [LMFT]: Unable to find needed config file, will attempt to create such.
[23Dec2024 18:42:41.278] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/server/packs/PackType
[23Dec2024 18:42:41.301] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting top/theillusivec4/curios/client/CuriosClientConfig$Client$ButtonCorner
[23Dec2024 18:42:41.305] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/refinedmods/refinedstorage/api/network/grid/GridType
[23Dec2024 18:42:41.308] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraftforge/event/TickEvent$Phase
[23Dec2024 18:42:41.309] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraftforge/event/TickEvent$Type
